event_id,account_id,event_type,event_source,timestamp_utc,timezone,amount,currency,transaction_type,channel,timestamp_local,user_type,user_segment,user_risk_class,registered_country,registered_region,account_creation_date,account_age_days,sensitive_data_change_last_7d,registered_devices_count,active_devices_last_30d,hour_of_day,day_of_week,is_weekend,is_local_holiday,seconds_since_last_login,seconds_since_last_transaction,transactions_last_1h,transactions_last_24h,transactions_last_7d,transactions_last_30d,amount_sum_last_24h,amount_sum_last_7d,amount_sum_last_30d,amount_mean_last_30d,amount_std_last_30d,logins_last_24h,login_failures_last_24h,password_resets_last_30d,transaction_description,beneficiary_bank_code,merchant_category_code,is_round_amount,is_international,amount_increase_vs_30d_mean,ip_address,ip_country,ip_region,ip_city,ip_asn,ip_isp,is_vpn,is_datacenter_ip,geolocation_lat,geolocation_lon,ip_blacklisted,is_proxy,is_tor,connection_type,is_location_anomaly,distance_from_registered_location_km,device_id,device_type,os_family,os_version,browser_family,browser_version,app_version,is_emulator,is_rooted_or_jailbroken,is_new_device_for_user,devices_last_30d,is_device_compromised,tls_version,cipher_strength_bits,waf_present,waf_vendor,ids_present,ips_present,antimalware_present,antimalware_vendor,mfa_enabled,mfa_method,device_binding_enabled,risk_engine_version,security_score_tech,previous_fraud_count,previous_chargeback_count,account_takeover_flag,velocity_alert_flag,blacklist_hit,whitelist_hit,money_mule_score,device_fingerprint_match_count,ip_reputation_score,fraud_probability,is_fraud,fraud_type,message_text,message_length,message_language,contains_url,contains_phone,num_special_chars,llm_risk_score,llm_risk_reasoning,llm_phishing_detected,llm_sentiment_score,llm_urgency_score
E0000004388,A0000043,login,mobile_app,2025-01-04 14:03:41,Africa/Lagos,,,,mobile_ios,2025-01-04 15:03:41+01:00,individual,retail,high,BR,New Hampshire,2025-01-01,3,0,0,0,14,5,1,0,339.0,3811.0,0,14,56,56,5802.481,56266.457,56266.457,1004.7582,1003.6854,11,0,2,,,,0,0,,192.168.0.121,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,5622.3633,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,F5,1,1,1,GenericAV,0,,0,1.0.0,0.6666667,3,1,0,0,0,0,0.0,1,0.45863146,0.17488621,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000003261,A0000033,login,web_app,2025-01-04 14:04:10,America/Sao_Paulo,,,,web,2025-01-04 11:04:10-03:00,individual,retail,high,BR,Oklahoma,2025-01-01,3,0,0,0,14,5,1,0,23830.0,6382.0,0,19,52,52,15464.956,41461.355,41461.355,797.3338,733.3973,5,0,3,,,,0,0,,192.168.0.110,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,7608.566,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,1,1,GenericAV,1,push,0,1.0.0,0.8333333,2,1,0,0,0,0,0.0,1,0.6244561,0.24983744,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000137,A0000001,transaction,mobile_app,2025-01-04 14:04:36,Europe/Moscow,1928.6427,BRL,pix,web,2025-01-04 17:04:36+03:00,individual,retail,high,BR,Wisconsin,2025-01-01,3,0,0,0,14,5,1,0,254.0,11030.0,0,6,26,26,7189.1304,33296.656,33296.656,1280.6406,1077.7157,5,0,2,PIX payment,361,,0,0,1.5059984,192.168.0.81,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,12829.355,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,0,,1,0,0,,1,push,0,1.0.0,0.33333334,0,0,0,0,0,0,0.0,1,0.7078054,0.29980493,1,phishing_induced,Transaction of $1928.64,23,en,False,False,2,0.0,,0,0.0,0.0
E0000002918,A0000029,device_registration,mobile_app,2025-01-04 14:05:31,America/Brasilia,,,,mobile_ios,2025-01-04 14:05:31+00:00,individual,retail,medium,BR,California,2025-01-01,3,0,0,0,14,5,1,0,2971.0,2664.0,1,6,22,22,1963.7125,7539.8477,7539.8477,342.72037,192.32858,7,0,0,,,,0,0,,192.168.0.151,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,5683.2026,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Akamai,1,1,1,GenericAV,1,push,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.76556456,0.058295403,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000004636,A0000044,transaction,mobile_app,2025-01-04 14:06:02,Africa/Lagos,2361.9116,BRL,pix,mobile_android,2025-01-04 15:06:02+01:00,individual,retail,high,NG,North Dakota,2025-01-01,3,0,0,0,14,5,1,0,3434.0,7252.0,0,16,49,49,18088.557,44072.03,44072.03,899.4292,885.5859,11,0,3,PIX payment,309,,0,0,2.6260116,192.168.0.90,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,14577.704,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,1,1,GenericAV,1,sms,1,1.0.0,1.0,3,1,0,0,0,0,0.0,1,0.4366042,0.23984395,0,,Transaction of $2361.91,23,en,False,False,2,0.0,,0,0.0,0.0
E0000001298,A0000016,login,web_app,2025-01-04 14:06:27,America/Brasilia,,,,web,2025-01-04 14:06:27+00:00,individual,retail,medium,BR,Florida,2025-01-01,3,0,0,0,14,5,1,0,9124.0,5167.0,0,4,21,21,1680.0385,7501.0366,7501.0366,357.19223,207.34953,1,0,1,,,,0,0,,192.168.0.47,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,11866.574,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,AWS_WAF,1,1,1,GenericAV,1,sms,1,1.0.0,1.0,0,0,0,0,0,0,0.0,1,0.730055,0.08327915,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000261,A0000002,device_registration,mobile_app,2025-01-04 14:06:51,America/Sao_Paulo,,,,mobile_ios,2025-01-04 11:06:51-03:00,individual,retail,high,UA,Nebraska,2025-01-01,3,0,0,0,14,5,1,0,24515.0,1772.0,2,13,50,50,12989.648,51329.21,51329.21,1026.5842,1056.6122,9,0,3,,,,0,0,,192.168.0.191,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,6095.2515,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,0,0,1,GenericAV,0,,1,1.0.0,0.33333334,0,0,0,0,0,0,0.0,1,0.51001316,0.17488621,1,account_takeover,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000001922,A0000021,transaction,call_center,2025-01-04 14:07:12,Africa/Lagos,1.0,BRL,wire,mobile_android,2025-01-04 15:07:12+01:00,individual,retail,high,BR,Kentucky,2025-01-01,3,0,0,0,14,5,1,0,8957.0,1513.0,1,15,66,66,19884.568,75633.664,75633.664,1145.9646,989.10767,5,0,0,WIRE payment,624,,0,0,0.0008726273,192.168.0.146,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,10323.431,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Imperva,0,0,0,,1,push,1,1.0.0,0.5,3,1,0,0,0,1,0.0,1,0.46954456,0.25983095,0,,Transaction of $1.00,20,en,False,False,2,0.0,,0,0.0,0.0
E0000004708,A0000044,transaction,call_center,2025-01-04 14:07:13,Africa/Lagos,17.831146,BRL,card,web,2025-01-04 15:07:13+01:00,individual,retail,high,NG,North Dakota,2025-01-01,3,0,0,0,14,5,1,0,3505.0,71.0,1,17,50,50,20450.469,46433.945,46433.945,928.6789,900.277,11,0,3,CARD payment,595,4121,0,0,0.01920055,192.168.0.104,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,7720.7417,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,AWS_WAF,0,1,1,GenericAV,1,totp,0,1.0.0,0.6666667,2,0,0,0,0,0,0.0,1,0.7016181,0.24983744,0,,Transaction of $17.83,21,en,False,False,2,0.0,,0,0.0,0.0
E0000005017,A0000046,transaction,mobile_app,2025-01-04 14:09:43,Europe/Berlin,2976.6028,BRL,bill_payment,api_partner,2025-01-04 15:09:43+01:00,business,corporate,medium,DE,Arkansas,2025-01-01,3,0,0,0,14,5,1,0,2577.0,384.0,2,11,43,43,47208.164,193165.1,193165.1,4492.2114,3477.027,10,0,3,BILL_PAYMENT payment,593,,0,0,0.66261417,192.168.0.78,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,1,0,wifi,1,5025.088,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Imperva,1,0,1,GenericAV,1,push,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.47681993,0.08327915,0,,Transaction of $2976.60,23,en,False,False,2,0.0,,0,0.0,0.0
E0000003243,A0000033,transaction,mobile_app,2025-01-04 14:09:55,America/Sao_Paulo,930.56445,BRL,pix,web,2025-01-04 11:09:55-03:00,individual,retail,high,BR,Oklahoma,2025-01-01,3,0,0,0,14,5,1,0,345.0,6727.0,0,19,52,52,15464.956,41461.355,41461.355,797.3338,733.3973,6,0,3,PIX payment,718,,0,0,1.1670952,192.168.0.147,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,13096.2705,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,0,0,1,GenericAV,1,push,1,1.0.0,0.6666667,1,0,0,0,0,0,0.0,1,0.88598114,0.29980493,0,,Transaction of $930.56,22,en,False,False,2,0.0,,0,0.0,0.0
E0000002449,A0000024,login,atm,2025-01-04 14:11:11,America/Sao_Paulo,,,,atm,2025-01-04 11:11:11-03:00,individual,retail,high,UA,Rhode Island,2025-01-01,3,0,0,0,14,5,1,0,10534.0,583.0,3,12,49,49,10468.8125,50218.082,50218.082,1024.8589,1000.0824,3,0,1,,,,0,0,,192.168.0.73,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,11555.931,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,F5,1,1,1,GenericAV,1,totp,1,1.0.0,1.0,4,1,0,0,0,0,0.0,1,0.470704,0.12491872,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000593,A0000006,transaction,web_app,2025-01-04 14:11:22,Europe/Berlin,3479.2632,BRL,pix,web,2025-01-04 15:11:22+01:00,business,corporate,medium,BR,New York,2025-01-01,3,0,0,0,14,5,1,0,13398.0,608.0,3,18,53,53,98444.73,302712.84,302712.84,5711.563,3372.4014,10,0,1,PIX payment,628,,0,0,0.6091613,192.168.0.229,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,10717.422,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,1,1,GenericAV,1,push,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.72567415,0.09993498,0,,Transaction of $3479.26,23,en,False,False,2,0.0,,0,0.0,0.0
E0000002384,A0000023,transaction,mobile_app,2025-01-04 14:12:06,America/Sao_Paulo,11689.967,BRL,pix,web,2025-01-04 11:12:06-03:00,business,corporate,medium,BR,Virginia,2025-01-01,3,0,0,0,14,5,1,0,1510.0,3107.0,1,26,89,89,139905.0,451318.44,451318.44,5070.9937,2973.0913,13,0,3,PIX payment,873,,0,0,2.3052616,192.168.0.119,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,5115.298,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,1,1,GenericAV,0,,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.87390244,0.09993498,0,,Transaction of $11689.97,24,en,False,False,2,0.0,,0,0.0,0.0
E0000003091,A0000031,login,call_center,2025-01-04 14:12:10,Africa/Lagos,,,,call_center,2025-01-04 15:12:10+01:00,individual,retail,high,RU,Michigan,2025-01-01,3,0,0,0,14,5,1,0,20794.0,2683.0,1,7,27,27,6661.4634,24561.355,24561.355,909.6798,725.84985,1,0,1,,,,0,0,,192.168.0.68,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,9075.995,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,0,1,1,GenericAV,1,totp,0,1.0.0,0.6666667,4,3,0,0,0,0,0.0,1,0.5047931,0.37475616,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000003822,A0000037,transaction,web_app,2025-01-04 14:12:55,America/Sao_Paulo,416.1716,BRL,pix,web,2025-01-04 11:12:55-03:00,individual,retail,low,AR,Massachusetts,2025-01-01,3,0,0,0,14,5,1,0,136619.0,5891.0,0,1,3,3,227.18065,748.3491,748.3491,249.44972,16.34735,0,0,0,PIX payment,108,,0,0,1.6683587,192.168.0.133,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,11659.274,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,AWS_WAF,1,0,1,GenericAV,1,totp,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.6069906,0.029980494,0,,Transaction of $416.17,22,en,False,False,2,0.0,,0,0.0,0.0
E0000002577,A0000025,login,mobile_app,2025-01-04 14:13:36,America/Buenos_Aires,,,,mobile_android,2025-01-04 11:13:36-03:00,individual,retail,low,PT,Georgia,2025-01-01,3,0,0,0,14,5,1,0,7018.0,3579.0,1,1,5,5,324.82263,964.8339,964.8339,192.96678,87.34856,1,0,0,,,,0,0,,192.168.0.214,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,6502.2393,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,1,0,1,GenericAV,1,sms,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.338648,0.019986996,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000001557,A0000018,device_registration,mobile_app,2025-01-04 14:13:46,America/Brasilia,,,,mobile_android,2025-01-04 14:13:46+00:00,individual,retail,medium,BR,Connecticut,2025-01-01,3,0,0,0,14,5,1,0,1324.0,1627.0,1,11,33,33,4506.5625,11666.663,11666.663,353.53525,203.58395,7,0,1,,,,0,0,,192.168.0.148,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,8865.393,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,F5,0,0,1,GenericAV,1,push,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.87093115,0.066623315,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000001983,A0000021,login,web_app,2025-01-04 14:14:05,Africa/Lagos,,,,web,2025-01-04 15:14:05+01:00,individual,retail,high,BR,Kentucky,2025-01-01,3,0,0,0,14,5,1,0,9370.0,413.0,2,16,67,67,19885.568,75634.664,75634.664,1128.8756,991.46674,5,0,0,,,,0,0,,192.168.0.250,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14554.881,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,0,,1,push,0,1.0.0,0.33333334,1,1,0,0,0,0,0.0,1,0.8254929,0.24983744,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000001855,A0000021,password_change,web_app,2025-01-04 14:15:13,Africa/Lagos,,,,web,2025-01-04 15:15:13+01:00,individual,retail,high,BR,Kentucky,2025-01-01,3,0,0,0,14,5,1,0,68.0,481.0,2,16,67,67,19885.568,75634.664,75634.664,1128.8756,991.46674,6,0,0,,,,0,0,,192.168.0.82,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,5369.1763,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,0,1,1,GenericAV,0,,0,1.0.0,0.5,3,0,0,0,0,0,0.0,1,0.8688726,0.24983744,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000002461,A0000024,transaction,mobile_app,2025-01-04 14:18:56,America/Sao_Paulo,621.2368,BRL,pix,web,2025-01-04 11:18:56-03:00,individual,retail,high,UA,Rhode Island,2025-01-01,3,0,0,0,14,5,1,0,465.0,1048.0,3,12,49,49,10468.8125,50218.082,50218.082,1024.8589,1000.0824,4,0,1,PIX payment,874,,0,0,0.6061682,192.168.0.185,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,14821.957,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,1,GenericAV,1,totp,0,1.0.0,0.5,1,0,0,0,0,0,0.0,1,0.8286748,0.29980493,0,,Transaction of $621.24,22,en,False,False,2,0.0,,0,0.0,0.0
E0000002668,A0000026,transaction,api_partner,2025-01-04 14:20:59,America/Sao_Paulo,1873.5767,BRL,card,mobile_android,2025-01-04 11:20:59-03:00,individual,retail,high,BR,Maryland,2025-01-01,3,0,0,0,14,5,1,0,2750.0,6786.0,0,13,49,49,10285.03,41795.5,41795.5,852.9694,878.9752,8,0,2,CARD payment,631,6011,0,0,2.1965344,192.168.0.177,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14846.989,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,0,1,1,GenericAV,0,,0,1.0.0,0.5,2,2,0,0,1,0,0.0,1,0.7514406,0.19986996,0,,Transaction of $1873.58,23,en,False,False,2,0.0,,0,0.0,0.0
E0000005291,A0000048,login,web_app,2025-01-04 14:21:09,America/Sao_Paulo,,,,web,2025-01-04 11:21:09-03:00,individual,retail,medium,BR,Alabama,2025-01-01,3,0,0,0,14,5,1,0,3888.0,2369.0,1,7,27,27,2048.359,8992.1875,8992.1875,333.04398,246.01126,6,0,0,,,,0,0,,192.168.0.248,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,11582.04,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,1,GenericAV,0,,1,1.0.0,0.5,0,0,0,0,0,0,0.0,1,0.47638434,0.08327915,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000003417,A0000034,login,mobile_app,2025-01-04 14:21:14,America/Sao_Paulo,,,,mobile_ios,2025-01-04 11:21:14-03:00,individual,retail,medium,BR,Connecticut,2025-01-01,3,0,0,0,14,5,1,0,7979.0,2133.0,1,8,24,24,2897.3528,11575.859,11575.859,482.32748,272.2217,6,0,0,,,,0,0,,192.168.0.93,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,10403.648,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Cloudflare,0,1,0,,1,push,1,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.6905702,0.058295403,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000005440,A0000049,login,web_app,2025-01-04 14:21:29,Europe/Berlin,,,,web,2025-01-04 15:21:29+01:00,business,corporate,medium,DE,Colorado,2025-01-01,3,0,0,0,14,5,1,0,2822.0,1355.0,2,18,57,57,94547.77,299092.22,299092.22,5247.232,3850.291,9,0,1,,,,0,0,,192.168.0.249,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,14564.75,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,0,1,1,GenericAV,1,sms,0,1.0.0,0.6666667,0,0,0,0,0,0,0.0,1,0.7255402,0.08327915,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000002610,A0000026,login,mobile_app,2025-01-04 14:24:29,America/Sao_Paulo,,,,mobile_ios,2025-01-04 11:24:29-03:00,individual,retail,high,BR,Maryland,2025-01-01,3,0,0,0,14,5,1,0,2960.0,210.0,1,14,50,50,12158.606,43669.08,43669.08,873.3816,881.7945,8,0,2,,,,0,0,,192.168.0.42,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,13133.034,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Imperva,0,0,1,GenericAV,1,totp,1,1.0.0,0.6666667,1,3,0,0,0,0,0.0,1,0.7256163,0.17488621,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000001021,A0000012,transaction,mobile_app,2025-01-04 14:25:56,America/Sao_Paulo,762.8732,BRL,card,mobile_android,2025-01-04 11:25:56-03:00,individual,retail,high,BR,Indiana,2025-01-01,3,0,0,0,14,5,1,0,10005.0,6001.0,0,15,58,58,17686.287,47149.168,47149.168,812.9167,890.7005,6,0,3,CARD payment,284,5411,0,0,0.9384396,192.168.0.62,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,5569.8247,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,1,0,1,GenericAV,1,totp,0,1.0.0,0.6666667,3,1,0,0,0,0,0.0,1,0.36146605,0.19986996,0,,Transaction of $762.87,22,en,False,False,2,0.0,,0,0.0,0.0
E0000005185,A0000047,device_registration,mobile_app,2025-01-04 14:26:29,Europe/Moscow,,,,mobile_ios,2025-01-04 17:26:29+03:00,individual,retail,high,BR,Oklahoma,2025-01-01,3,0,0,0,14,5,1,0,11671.0,4486.0,0,16,44,44,14757.037,37988.137,37988.137,863.36676,860.7351,7,0,2,,,,0,0,,192.168.0.82,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,8913.783,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Imperva,0,0,1,GenericAV,1,totp,1,1.0.0,0.6666667,0,3,0,0,0,0,0.0,1,0.7389687,0.17488621,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000002495,A0000024,transaction,web_app,2025-01-04 14:27:37,America/Sao_Paulo,1611.7302,BRL,internal_transfer,call_center,2025-01-04 11:27:37-03:00,individual,retail,high,UA,Rhode Island,2025-01-01,3,0,0,0,14,5,1,0,986.0,521.0,4,12,50,50,9960.358,50839.32,50839.32,1016.7864,991.64233,4,0,1,INTERNAL_TRANSFER payment,577,,0,0,1.5851218,192.168.0.97,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,9836.555,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,1,1,GenericAV,1,sms,1,1.0.0,0.8333333,2,3,0,0,0,1,0.0,1,0.780814,0.29980493,0,,Transaction of $1611.73,23,en,False,False,2,0.0,,0,0.0,0.0
E0000005110,A0000047,transaction,mobile_app,2025-01-04 14:28:01,Europe/Moscow,284.2689,BRL,pix,mobile_android,2025-01-04 17:28:01+03:00,individual,retail,high,BR,Oklahoma,2025-01-01,3,0,0,0,14,5,1,0,11763.0,4578.0,0,16,44,44,14757.037,37988.137,37988.137,863.36676,860.7351,7,0,2,PIX payment,896,,0,0,0.32925624,192.168.0.107,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,ethernet,1,12593.985,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,F5,1,0,1,GenericAV,1,totp,0,1.0.0,0.6666667,2,1,0,0,0,0,0.0,1,0.3541269,0.23984395,0,,Transaction of $284.27,22,en,False,False,2,0.0,,0,0.0,0.0
E0000000727,A0000009,transaction,web_app,2025-01-04 14:28:02,America/Sao_Paulo,2528.1406,BRL,internal_transfer,web,2025-01-04 11:28:02-03:00,individual,retail,high,BR,New Mexico,2025-01-06,0,0,0,0,14,5,1,0,24730.0,2523.0,1,8,29,29,9649.406,35701.523,35701.523,1231.087,1029.2566,3,0,2,INTERNAL_TRANSFER payment,835,,0,0,2.053584,192.168.0.125,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,6983.1416,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,0,1,1,GenericAV,1,sms,1,1.0.0,0.6666667,2,0,0,0,0,0,0.0,1,0.7729273,0.19986996,0,,Transaction of $2528.14,23,en,False,False,2,0.0,,0,0.0,0.0
E0000000820,A0000009,login,mobile_app,2025-01-04 14:30:58,America/Sao_Paulo,,,,mobile_android,2025-01-04 11:30:58-03:00,individual,retail,high,BR,New Mexico,2025-01-06,0,0,0,0,14,5,1,0,24906.0,176.0,2,9,30,30,12177.547,38229.664,38229.664,1274.3221,1038.3958,3,0,2,,,,0,0,,192.168.0.15,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,6986.942,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,none,1,1,1,GenericAV,1,push,0,1.0.0,0.8333333,6,5,0,0,0,0,0.0,1,0.37262627,0.19986996,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000000520,A0000006,login,mobile_app,2025-01-04 14:31:09,Europe/Berlin,,,,mobile_ios,2025-01-04 15:31:09+01:00,business,corporate,medium,BR,New York,2025-01-01,3,0,0,0,14,5,1,0,14585.0,1187.0,2,18,54,54,91507.72,306192.1,306192.1,5670.224,3354.5566,9,0,1,,,,0,0,,192.168.0.13,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_4g,1,6540.047,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,0,,1,0,1,GenericAV,0,,0,1.0.0,0.33333334,0,0,0,0,0,0,0.0,1,0.31897658,0.058295403,0,,Login of $nan,13,en,False,False,1,0.0,,0,0.0,0.0
E0000002392,A0000023,device_registration,mobile_app,2025-01-04 14:31:10,America/Sao_Paulo,,,,mobile_android,2025-01-04 11:31:10-03:00,business,corporate,medium,BR,Virginia,2025-01-01,3,0,0,0,14,5,1,0,2654.0,1144.0,1,27,90,90,151594.97,463008.4,463008.4,5144.5376,3036.8464,13,0,3,,,,0,0,,192.168.0.69,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,wifi,1,14556.623,,unknown,unknown,,,,,0,0,0,1,0,TLS1_2,128,1,Cloudflare,1,0,1,GenericAV,1,push,1,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.77336174,0.066623315,1,card_testing,,0,en,False,False,0,0.0,,0,0.0,0.0
E0000003951,A0000038,mfa_setup,web_app,2025-01-04 14:31:11,America/Sao_Paulo,,,,web,2025-01-04 11:31:11-03:00,business,corporate,medium,BR,South Carolina,2025-01-01,3,0,0,0,14,5,1,0,21401.0,6048.0,0,25,67,67,114444.46,321261.06,321261.06,4794.9414,3140.82,4,0,1,,,,0,0,,192.168.0.172,US,California,San Francisco,AS15169,Google LLC,0,0,37.7749,-122.4194,0,0,0,cellular_5g,1,5314.394,,unknown,unknown,,,,,0,0,0,1,0,TLS1_3,256,1,Akamai,1,1,1,GenericAV,1,totp,0,1.0.0,0.8333333,0,0,0,0,0,0,0.0,1,0.6105476,0.08327915,0,,,0,en,False,False,0,0.0,,0,0.0,0.0
