scenario_name,scenario_category,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp,system_load,available_resources,network_latency
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145419120788574,False,64.47,0.66,2025-10-21T10:45:48.791882,0.55,0.7,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1661622524261475,True,55.82,0.82,2025-10-21T10:45:58.212670,0.35,0.88,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.169757604598999,False,175.73,0.84,2025-10-21T10:46:06.631414,0.45,0.8,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1279683113098145,True,62.33,0.83,2025-10-21T10:46:15.005422,0.4,0.85,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1551268100738525,False,65.0,0.65,2025-10-21T10:46:23.405731,0.5,0.75,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1283180713653564,True,28.97,0.67,2025-10-21T10:46:31.790645,0.58,0.68,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.101150035858154,True,71.07,0.82,2025-10-21T10:46:40.112269,0.35,0.85,15.0
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.165186166763306,True,48.28,0.67,2025-10-21T10:46:48.508414,0.62,0.58,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.148889541625977,True,19.48,0.53,2025-10-21T10:46:56.885875,0.88,0.3,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120569944381714,True,37.98,0.65,2025-10-21T10:47:05.262789,0.52,0.72,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1328651905059814,True,27.4,0.65,2025-10-21T10:47:13.650315,0.52,0.73,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['RSA_4096', 'AES_256_GCM']",[],6.137665748596191,True,37.13,0.57,2025-10-21T10:47:22.039679,0.6,0.6,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.1387717723846436,True,22.82,0.53,2025-10-21T10:47:30.433933,0.92,0.2,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.163951635360718,False,81.25,0.46,2025-10-21T10:47:38.839623,0.55,0.7,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136932373046875,True,40.1,0.65,2025-10-21T10:47:47.228556,0.48,0.76,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144557952880859,True,34.16,0.65,2025-10-21T10:47:55.625073,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140320062637329,True,49.34,0.81,2025-10-21T10:48:04.007750,0.3,0.9,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_NTRU', 'AES_256_GCM']",[],6.123446941375732,True,42.48,0.66,2025-10-21T10:48:12.382505,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136079549789429,True,47.56,0.65,2025-10-21T10:48:20.760336,0.5,0.75,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145020008087158,True,125.25,0.66,2025-10-21T10:48:29.155548,0.55,0.65,280.0
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.1390416622161865,False,53.61,0.48,2025-10-21T10:48:37.538919,0.65,0.55,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145478248596191,True,33.38,0.65,2025-10-21T10:48:46.929858,0.52,0.72,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1625916957855225,False,215.07,0.84,2025-10-21T10:48:55.336719,0.45,0.8,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.107180118560791,True,19.25,0.53,2025-10-21T10:49:03.697473,0.92,0.2,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129223585128784,False,60.76,0.67,2025-10-21T10:49:12.078065,0.62,0.58,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.152822494506836,True,61.4,0.81,2025-10-21T10:49:20.473136,0.3,0.9,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117075443267822,True,38.08,0.66,2025-10-21T10:49:28.838505,0.55,0.7,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155777215957642,True,32.51,0.67,2025-10-21T10:49:37.245937,0.6,0.6,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1619017124176025,True,47.74,0.65,2025-10-21T10:49:45.653890,0.48,0.78,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.126636505126953,True,74.21,0.82,2025-10-21T10:49:54.034922,0.35,0.88,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.16620135307312,False,89.7,0.67,2025-10-21T10:50:02.444403,0.58,0.68,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.118535041809082,True,68.66,0.82,2025-10-21T10:50:10.816221,0.35,0.85,15.0
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.132042169570923,True,25.8,0.53,2025-10-21T10:50:19.190947,0.88,0.3,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.12275505065918,True,24.36,0.46,2025-10-21T10:50:27.571000,0.55,0.7,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13826060295105,False,117.88,0.65,2025-10-21T10:50:35.962904,0.48,0.76,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.1460394859313965,True,33.15,0.48,2025-10-21T10:50:44.364533,0.65,0.55,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142497777938843,True,27.81,0.65,2025-10-21T10:50:52.751738,0.5,0.75,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120087623596191,True,44.12,0.65,2025-10-21T10:51:01.130003,0.5,0.75,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.158041000366211,True,31.08,0.65,2025-10-21T10:51:09.540105,0.52,0.73,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135897397994995,True,114.93,0.66,2025-10-21T10:51:17.919516,0.55,0.65,280.0
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1450653076171875,False,160.88,0.83,2025-10-21T10:51:26.321961,0.4,0.85,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1400933265686035,False,52.14,0.65,2025-10-21T10:51:35.718545,0.48,0.76,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1415112018585205,True,60.04,0.84,2025-10-21T10:51:44.108306,0.45,0.8,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.135996580123901,False,72.28,0.53,2025-10-21T10:51:52.504179,0.88,0.3,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14425802230835,True,77.04,0.83,2025-10-21T10:52:00.906320,0.4,0.85,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148772716522217,True,48.25,0.65,2025-10-21T10:52:09.295196,0.5,0.75,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149558782577515,True,32.8,0.66,2025-10-21T10:52:17.707298,0.55,0.7,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153323173522949,True,35.37,0.65,2025-10-21T10:52:26.114416,0.52,0.72,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.146393299102783,True,34.1,0.46,2025-10-21T10:52:34.507360,0.55,0.7,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1283509731292725,True,46.09,0.65,2025-10-21T10:52:42.891971,0.48,0.78,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.134480714797974,True,77.04,0.81,2025-10-21T10:52:51.281868,0.3,0.9,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.162521600723267,True,47.9,0.65,2025-10-21T10:52:59.701709,0.5,0.75,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.16449499130249,False,88.68,0.53,2025-10-21T10:53:08.118885,0.92,0.2,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143248081207275,True,26.52,0.67,2025-10-21T10:53:16.510432,0.6,0.6,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124551057815552,True,48.09,0.67,2025-10-21T10:53:24.887149,0.62,0.58,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.122897624969482,True,52.22,0.82,2025-10-21T10:53:33.268049,0.35,0.85,15.0
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.09536600112915,True,32.06,0.67,2025-10-21T10:53:41.622391,0.58,0.68,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1404969692230225,True,45.68,0.82,2025-10-21T10:53:50.015149,0.35,0.88,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.116328954696655,True,30.53,0.48,2025-10-21T10:53:58.390459,0.65,0.55,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147512674331665,True,44.97,0.65,2025-10-21T10:54:06.781848,0.52,0.73,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.126285076141357,True,127.05,0.66,2025-10-21T10:54:15.156905,0.55,0.65,280.0
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152384519577026,True,32.09,0.66,2025-10-21T10:54:24.550278,0.55,0.7,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151258230209351,True,34.87,0.65,2025-10-21T10:54:32.932319,0.48,0.76,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.113573789596558,True,44.46,0.65,2025-10-21T10:54:41.273589,0.5,0.75,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13392186164856,True,44.52,0.67,2025-10-21T10:54:49.646082,0.62,0.58,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.145289897918701,True,62.46,0.84,2025-10-21T10:54:58.023322,0.45,0.8,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.137161016464233,True,59.54,0.81,2025-10-21T10:55:06.412697,0.3,0.9,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.138336658477783,False,90.64,0.46,2025-10-21T10:55:14.796880,0.55,0.7,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122970342636108,False,66.6,0.65,2025-10-21T10:55:23.171101,0.5,0.75,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.150535345077515,True,76.64,0.82,2025-10-21T10:55:31.553865,0.35,0.88,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.134924411773682,True,16.15,0.53,2025-10-21T10:55:39.939213,0.92,0.2,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101912975311279,True,34.86,0.65,2025-10-21T10:55:48.285331,0.48,0.78,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143006086349487,True,46.8,0.65,2025-10-21T10:55:56.684231,0.52,0.72,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.162279844284058,True,117.27,0.66,2025-10-21T10:56:05.089154,0.55,0.65,280.0
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143308877944946,True,63.87,0.83,2025-10-21T10:56:13.490615,0.4,0.85,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.144538640975952,True,17.85,0.48,2025-10-21T10:56:21.892553,0.65,0.55,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.152808666229248,True,27.96,0.67,2025-10-21T10:56:30.287304,0.6,0.6,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.142892599105835,True,30.27,0.53,2025-10-21T10:56:38.690494,0.88,0.3,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1561279296875,True,48.87,0.67,2025-10-21T10:56:47.093475,0.58,0.68,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.125315427780151,True,54.42,0.82,2025-10-21T10:56:55.475141,0.35,0.85,15.0
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.159790515899658,True,29.99,0.65,2025-10-21T10:57:03.874743,0.52,0.73,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.150350093841553,True,36.72,0.65,2025-10-21T10:57:18.360772,0.48,0.76,
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1235671043396,True,35.48,0.65,2025-10-21T10:57:26.736652,0.48,0.78,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1369781494140625,True,47.9,0.82,2025-10-21T10:57:35.128418,0.35,0.88,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131486892700195,True,121.65,0.66,2025-10-21T10:57:43.511696,0.55,0.65,280.0
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.125312805175781,True,25.98,0.53,2025-10-21T10:57:51.892116,0.88,0.3,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145413398742676,True,47.08,0.67,2025-10-21T10:58:00.295912,0.62,0.58,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131576299667358,False,135.3,0.65,2025-10-21T10:58:08.684800,0.5,0.75,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123668909072876,True,47.29,0.67,2025-10-21T10:58:17.063343,0.58,0.68,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146448850631714,True,48.82,0.84,2025-10-21T10:58:25.454446,0.45,0.8,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.150217294692993,True,28.38,0.53,2025-10-21T10:58:33.827396,0.92,0.2,
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.129809856414795,True,33.65,0.46,2025-10-21T10:58:42.194969,0.55,0.7,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.143269062042236,True,52.2,0.83,2025-10-21T10:58:50.571841,0.4,0.85,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14506459236145,True,72.44,0.81,2025-10-21T10:58:58.959022,0.3,0.9,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.154235363006592,False,112.74,0.65,2025-10-21T10:59:07.371943,0.52,0.72,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.159302473068237,True,33.6,0.65,2025-10-21T10:59:15.786423,0.52,0.73,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130604982376099,False,161.17,0.82,2025-10-21T10:59:24.176799,0.35,0.85,15.0
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.122835874557495,True,45.02,0.67,2025-10-21T10:59:32.529709,0.6,0.6,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131893157958984,True,44.51,0.66,2025-10-21T10:59:40.909484,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.159153699874878,True,45.83,0.65,2025-10-21T10:59:49.326683,0.5,0.75,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.139147758483887,True,29.26,0.48,2025-10-21T10:59:57.712646,0.65,0.55,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.141547441482544,True,33.31,0.53,2025-10-21T11:00:07.110225,0.92,0.2,
Network - Low Latency + QKD,network_conditions,network-lowlatency-020,very_high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.163121700286865,True,51.19,0.82,2025-10-21T11:00:15.530072,0.35,0.85,15.0
PQC Ultra - FALCON,post_quantum,pqc-ultra-falcon-009,ultra,0.94,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134990215301514,True,33.56,0.65,2025-10-21T11:00:23.921960,0.48,0.78,
PQC High - NTRU,post_quantum,pqc-high-ntru-007,very_high,0.8,0.83,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130595684051514,False,61.86,0.67,2025-10-21T11:00:32.295197,0.58,0.68,
Classical High - AES-256,classical,classical-high-aes256-014,high,0.65,0.7,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.129900932312012,True,48.28,0.67,2025-10-21T11:00:40.679808,0.6,0.6,
QKD High Security - E91,quantum,qkd-high-e91-002,high,0.85,0.9,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.158380031585693,True,71.0,0.83,2025-10-21T11:00:49.085535,0.4,0.85,
QKD High - MDI-QKD,quantum,qkd-high-mdi-004,high,0.82,0.87,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.163832187652588,True,74.9,0.84,2025-10-21T11:00:57.506086,0.45,0.8,
QKD Very High - CV-QKD,quantum,qkd-veryhigh-cv-003,very_high,0.88,0.92,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140524864196777,True,57.92,0.82,2025-10-21T11:01:05.902628,0.35,0.88,
Classical Moderate - AES-192,classical,classical-mod-aes192-015,moderate,0.45,0.5,False,['AES_256_GCM'],[],6.131739377975464,True,34.84,0.48,2025-10-21T11:01:14.265353,0.65,0.55,
QKD Ultra Security - BB84,quantum,qkd-ultra-bb84-001,ultra,0.95,0.98,True,"['AES_256_GCM', 'PQC_KYBER']",[],6.154391765594482,True,16.59,0.41,2025-10-21T11:01:22.676346,0.3,0.9,
PQC Very High - DILITHIUM,post_quantum,pqc-veryhigh-dilithium-006,very_high,0.85,0.88,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143699407577515,False,135.6,0.66,2025-10-21T11:01:31.079236,0.55,0.7,
Stress - Peak Attack + QKD,stress_test,stress-peak-qkd-017,high,0.92,0.88,True,"['AES_192', 'PQC_KYBER', 'AES_256_GCM']",[],6.122474670410156,True,18.31,0.53,2025-10-21T11:01:39.458104,0.88,0.3,
PQC Very High - SABER,post_quantum,pqc-veryhigh-saber-008,very_high,0.83,0.86,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130765914916992,True,43.16,0.65,2025-10-21T11:01:47.825686,0.52,0.72,
Hybrid Very High - ECC+PQC,hybrid,hybrid-veryhigh-ecc-011,very_high,0.76,0.8,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.142131567001343,True,35.8,0.65,2025-10-21T11:01:56.208786,0.52,0.73,
Hybrid Very High - Transition,hybrid,hybrid-veryhigh-trans-013,very_high,0.81,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139756441116333,False,111.23,0.65,2025-10-21T11:02:04.605812,0.48,0.76,
Hybrid Very High - RSA+PQC,hybrid,hybrid-veryhigh-rsa-010,very_high,0.78,0.82,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.118304252624512,True,34.07,0.65,2025-10-21T11:02:12.954458,0.5,0.75,
Network - High Latency,network_conditions,network-highlatency-019,high,0.7,0.73,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1587395668029785,False,222.81,0.66,2025-10-21T11:02:21.357883,0.55,0.65,280.0
Hybrid High - Mixed,hybrid,hybrid-high-mixed-012,high,0.72,0.76,False,['AES_256_GCM'],[],6.1527440547943115,False,38.7,0.46,2025-10-21T11:02:29.764801,0.55,0.7,
PQC Ultra - KYBER,post_quantum,pqc-ultra-kyber-005,ultra,0.92,0.95,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.146158695220947,True,40.01,0.65,2025-10-21T11:02:38.168334,0.5,0.75,
Classical High - RSA-4096,classical,classical-high-rsa-016,high,0.68,0.72,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149485349655151,True,28.15,0.67,2025-10-21T11:02:46.548041,0.62,0.58,
Stress - Limited Resources,low_resources,stress-lowres-018,high,0.75,0.78,False,"['AES_192', 'AES_256_GCM']",[],6.150976657867432,True,24.78,0.53,2025-10-21T11:02:55.951840,0.92,0.2,
