scenario_name,scenario_category,expected_algorithm,request_id,security_level,risk_score,conf_score,has_qkd,proposed_algorithms,fallback_algorithms,response_time,feedback_success,feedback_latency,feedback_resource_usage,timestamp
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120241403579712,False,73.5,0.56,2025-10-24T14:16:57.356526
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.168878555297852,False,42.86,0.35,2025-10-24T14:17:05.770870
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143030881881714,True,60.58,0.6,2025-10-24T14:17:14.160649
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1412193775177,True,100.84,0.73,2025-10-24T14:17:22.556319
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1536946296691895,False,80.52,0.54,2025-10-24T14:17:30.968490
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.151516437530518,True,124.79,0.79,2025-10-24T14:17:39.352577
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.117347478866577,False,122.65,0.76,2025-10-24T14:17:47.729791
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.149664402008057,True,81.03,0.53,2025-10-24T14:17:56.137660
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.142030715942383,True,59.18,0.32,2025-10-24T14:18:04.529495
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.148304224014282,False,46.84,0.58,2025-10-24T14:18:12.929411
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.138298273086548,True,97.08,0.75,2025-10-24T14:18:21.324802
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1351401805877686,False,144.14,0.74,2025-10-24T14:18:29.703631
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.135774612426758,True,56.41,0.4,2025-10-24T14:18:38.097175
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1546831130981445,False,149.46,0.77,2025-10-24T14:18:47.496723
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.152958631515503,False,57.24,0.29,2025-10-24T14:18:55.899299
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.143290281295776,True,72.59,0.55,2025-10-24T14:19:04.291589
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.13983941078186,True,68.28,0.43,2025-10-24T14:19:12.685295
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.157508850097656,True,61.09,0.7,2025-10-24T14:19:21.085581
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.140011548995972,True,116.33,0.73,2025-10-24T14:19:29.487442
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.110978841781616,True,116.75,0.75,2025-10-24T14:19:37.844652
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.160732269287109,False,66.21,0.5,2025-10-24T14:19:46.267133
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1223413944244385,True,45.48,0.54,2025-10-24T14:19:54.625819
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117647409439087,False,63.96,0.5,2025-10-24T14:20:02.978181
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131815433502197,True,41.69,0.58,2025-10-24T14:20:11.354124
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.105823755264282,False,84.69,0.56,2025-10-24T14:20:19.700999
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.162365913391113,True,43.38,0.38,2025-10-24T14:20:28.100952
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116920471191406,False,83.09,0.53,2025-10-24T14:20:36.465563
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153096914291382,False,42.69,0.55,2025-10-24T14:20:44.877551
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.136022090911865,True,26.55,0.3,2025-10-24T14:20:53.272619
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.151490211486816,False,66.03,0.54,2025-10-24T14:21:01.669642
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.090062379837036,True,103.35,0.76,2025-10-24T14:21:10.000866
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.159522533416748,True,40.68,0.27,2025-10-24T14:21:18.417249
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.146808862686157,True,82.78,0.75,2025-10-24T14:21:26.823332
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.108317852020264,True,101.88,0.74,2025-10-24T14:21:40.785916
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147072792053223,True,44.29,0.52,2025-10-24T14:21:49.162726
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_SABER', 'AES_256_GCM']",[],6.137019395828247,True,74.63,0.5,2025-10-24T14:21:57.545384
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1406779289245605,True,74.36,0.51,2025-10-24T14:22:05.944457
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130857467651367,False,67.26,0.6,2025-10-24T14:22:14.322834
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144604921340942,True,120.66,0.71,2025-10-24T14:22:22.729692
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.12177848815918,False,87.05,0.72,2025-10-24T14:22:31.100958
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1091835498809814,True,103.6,0.79,2025-10-24T14:22:39.464654
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.140362501144409,True,74.84,0.54,2025-10-24T14:22:47.850744
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.141783237457275,True,101.36,0.71,2025-10-24T14:22:56.250473
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.144345760345459,False,53.41,0.37,2025-10-24T14:23:04.641138
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.101914167404175,False,49.81,0.34,2025-10-24T14:23:12.974978
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1246442794799805,True,67.82,0.71,2025-10-24T14:23:21.343617
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.117700576782227,False,59.48,0.51,2025-10-24T14:23:29.714489
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.120254755020142,False,50.86,0.53,2025-10-24T14:23:38.094608
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.131248474121094,True,46.49,0.57,2025-10-24T14:23:46.481352
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.156250476837158,False,58.74,0.27,2025-10-24T14:23:54.868518
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.1179893016815186,True,27.45,0.32,2025-10-24T14:24:03.232099
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1534576416015625,False,96.01,0.51,2025-10-24T14:24:11.632892
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.111269235610962,True,52.08,0.27,2025-10-24T14:24:20.001481
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130600452423096,True,41.38,0.57,2025-10-24T14:24:29.381214
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.115440845489502,True,50.91,0.71,2025-10-24T14:24:37.717317
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1236793994903564,False,97.92,0.79,2025-10-24T14:24:46.101811
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.130765676498413,False,108.84,0.78,2025-10-24T14:24:54.485645
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14439058303833,True,59.78,0.6,2025-10-24T14:25:02.873057
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.124657392501831,True,54.32,0.54,2025-10-24T14:25:11.243641
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.159991025924683,True,121.37,0.71,2025-10-24T14:25:19.657975
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.16387677192688,True,60.87,0.31,2025-10-24T14:25:28.072584
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.152705192565918,True,20.7,0.33,2025-10-24T14:25:36.468293
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.120924711227417,True,55.25,0.54,2025-10-24T14:25:44.840515
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.151364088058472,True,124.37,0.79,2025-10-24T14:25:53.236142
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.1471266746521,True,43.43,0.27,2025-10-24T14:26:01.641926
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.155649423599243,True,57.12,0.39,2025-10-24T14:26:10.055938
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.145439386367798,False,71.4,0.32,2025-10-24T14:26:18.446735
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.155285120010376,True,82.03,0.7,2025-10-24T14:26:26.847441
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.136546611785889,True,77.67,0.52,2025-10-24T14:26:35.231713
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.1462719440460205,True,77.86,0.46,2025-10-24T14:26:43.611555
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1363561153411865,True,32.87,0.53,2025-10-24T14:26:51.994168
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.134361982345581,True,57.2,0.51,2025-10-24T14:27:00.354701
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.112323760986328,False,91.13,0.52,2025-10-24T14:27:08.711721
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.112433195114136,False,57.47,0.59,2025-10-24T14:27:18.054950
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123815298080444,True,76.24,0.51,2025-10-24T14:27:26.421535
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.121860027313232,False,56.44,0.75,2025-10-24T14:27:34.800007
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.137192249298096,True,40.22,0.58,2025-10-24T14:27:43.180834
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.144920349121094,True,67.77,0.75,2025-10-24T14:27:51.565671
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.147470474243164,True,41.85,0.32,2025-10-24T14:27:59.964975
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.153787612915039,True,61.12,0.56,2025-10-24T14:28:08.366223
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.1560962200164795,True,62.55,0.53,2025-10-24T14:28:16.765678
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.116497755050659,True,63.52,0.54,2025-10-24T14:28:25.126082
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.089181423187256,True,48.0,0.29,2025-10-24T14:28:33.474878
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139572620391846,True,76.88,0.53,2025-10-24T14:28:41.871570
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.098853588104248,False,92.97,0.78,2025-10-24T14:28:50.224576
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.15664267539978,False,99.43,0.76,2025-10-24T14:28:58.647584
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.100059747695923,True,24.51,0.29,2025-10-24T14:29:07.003738
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1422083377838135,True,50.52,0.45,2025-10-24T14:29:15.403167
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.119932174682617,True,46.76,0.33,2025-10-24T14:29:23.781958
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147274494171143,True,55.88,0.5,2025-10-24T14:29:32.160760
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.13019585609436,True,97.45,0.72,2025-10-24T14:29:40.543954
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.149096250534058,True,90.71,0.74,2025-10-24T14:29:48.941641
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.123453855514526,True,79.36,0.59,2025-10-24T14:29:57.311426
FALLBACK AES - Low Resources,fallback,FALLBACK_AES,fallback-aes-020,moderate,0.6,0.65,False,"['AES_192', 'AES_256_GCM']",[],6.142435550689697,True,58.04,0.29,2025-10-24T14:30:06.687997
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.164565801620483,True,59.52,0.51,2025-10-24T14:30:15.084805
QKD E91 - Very High Security,quantum_e91,QKD_E91,qkd-e91-002,very_high,0.9,0.93,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.096853494644165,True,115.45,0.79,2025-10-24T14:30:23.433882
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.133712530136108,False,82.87,0.56,2025-10-24T14:30:31.801840
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.165575742721558,True,126.91,0.74,2025-10-24T14:30:40.214332
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,"['FALLBACK_AES', 'AES_256_GCM']",[],6.144115686416626,True,29.67,0.34,2025-10-24T14:30:48.607054
QKD CV-QKD - High Security,quantum_cv,QKD_CV-QKD,qkd-cv-003,high,0.85,0.88,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.126733303070068,True,109.07,0.8,2025-10-24T14:30:56.955558
HYBRID RSA+PQC - Very High,hybrid_rsa,HYBRID_RSA_PQC,hybrid-rsa-013,very_high,0.82,0.85,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.1580235958099365,True,55.27,0.52,2025-10-24T14:31:05.354146
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.159275770187378,True,68.73,0.77,2025-10-24T14:31:13.747735
ECC 521 - High Security,classical_ecc,ECC_521,ecc-521-016,high,0.72,0.76,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.128772258758545,False,70.47,0.33,2025-10-24T14:31:22.130391
HYBRID QKD+PQC - Ultra Security,hybrid_qkd_pqc,HYBRID_QKD_PQC,hybrid-qkd-pqc-012,ultra,0.97,0.99,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.1339271068573,True,94.91,0.79,2025-10-24T14:31:30.498236
PQC SABER - High Security,pqc_saber,PQC_SABER,pqc-saber-009,high,0.8,0.84,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.14692497253418,True,74.42,0.59,2025-10-24T14:31:38.907773
PQC NTRU - Very High Security,pqc_ntru,PQC_NTRU,pqc-ntru-008,very_high,0.86,0.89,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.100886106491089,True,64.56,0.6,2025-10-24T14:31:47.254172
AES 192 - Moderate Security,classical_aes192,AES_192,aes-192-018,moderate,0.5,0.55,False,['AES_256_GCM'],[],6.122970819473267,False,39.06,0.32,2025-10-24T14:31:55.625299
PQC DILITHIUM - Very High Security,pqc_dilithium,PQC_DILITHIUM,pqc-dilithium-007,very_high,0.88,0.91,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.130022048950195,False,89.77,0.57,2025-10-24T14:32:03.997240
QKD DECOY - Very High Security,quantum_decoy,QKD_DECOY,qkd-decoy-005,very_high,0.91,0.94,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.127767562866211,False,74.59,0.76,2025-10-24T14:32:12.377503
ChaCha20-Poly1305 - Moderate,classical_chacha,CHACHA20_POLY1305,chacha20-019,moderate,0.52,0.57,False,['AES_256_GCM'],[],6.140559911727905,True,82.64,0.45,2025-10-24T14:32:20.763798
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.141868591308594,True,31.46,0.52,2025-10-24T14:32:29.143493
RSA 4096 - High Security,classical_rsa,RSA_4096,rsa-4096-015,high,0.7,0.74,False,['AES_256_GCM'],[],6.136469602584839,False,60.9,0.38,2025-10-24T14:32:37.515782
HYBRID ECC+PQC - High,hybrid_ecc,HYBRID_ECC_PQC,hybrid-ecc-014,high,0.75,0.79,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.088911056518555,False,49.3,0.56,2025-10-24T14:32:45.859762
QKD MDI-QKD - High Security,quantum_mdi,QKD_MDI-QKD,qkd-mdi-004,high,0.83,0.86,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.14810037612915,True,119.86,0.72,2025-10-24T14:32:55.252902
QKD BB84 - Ultra Security,quantum_bb84,QKD_BB84,qkd-bb84-001,ultra,0.95,0.98,True,"['QKD_BB84', 'PQC_KYBER', 'AES_256_GCM']",[],6.133847951889038,True,59.18,0.73,2025-10-24T14:33:03.635627
PQC SPHINCS+ - Very High Security,pqc_sphincs,PQC_SPHINCS,pqc-sphincs-011,very_high,0.89,0.92,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.15786337852478,False,99.52,0.53,2025-10-24T14:33:12.033161
PQC FALCON - Ultra Security,pqc_falcon,PQC_FALCON,pqc-falcon-010,ultra,0.94,0.97,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.139143705368042,True,81.08,0.57,2025-10-24T14:33:20.430275
AES 256 GCM - Moderate Security,classical_aes256,AES_256_GCM,aes-256-017,moderate,0.55,0.6,False,['AES_256_GCM'],[],6.1305036544799805,True,26.2,0.31,2025-10-24T14:33:28.787689
PQC KYBER - Ultra Security,pqc_kyber,PQC_KYBER,pqc-kyber-006,ultra,0.93,0.96,False,"['PQC_KYBER', 'AES_256_GCM']",[],6.147639989852905,True,44.09,0.6,2025-10-24T14:33:37.180954
